date,close,volume
2025-01-01,3820.4,21789872400.0
2025-01-02,3820.4,21789872400.0
2025-01-03,3775.16,17534267600.0
2025-01-06,3768.97,15094667000.0
2025-01-07,3796.11,14645577900.0
2025-01-08,3789.22,16916696800.0
2025-01-09,3779.88,12979400200.0
2025-01-10,3732.48,13752317100.0
2025-01-13,3722.51,13644619900.0
2025-01-14,3820.54,17066465700.0
2025-01-15,3796.03,14147552000.0
2025-01-16,3800.38,14450587100.0
2025-01-17,3812.34,12662196100.0
2025-01-20,3829.68,13958127700.0
2025-01-21,3832.61,14121840600.0
2025-01-22,3797.02,13725506200.0
2025-01-23,3803.74,18056955100.0
2025-01-24,3832.86,14897172200.0
2025-01-27,3817.08,14667077200.0
2025-02-05,3795.08,15716830800.0
2025-02-06,3842.83,16728817600.0
2025-02-07,3892.7,22185770700.0
2025-02-10,3901.06,18890304000.0
2025-02-11,3883.14,16657490900.0
2025-02-12,3919.86,16422854000.0
2025-02-13,3905.14,17248587400.0
2025-02-14,3939.01,17297645200.0
2025-02-17,3947.4,21358824600.0
2025-02-18,3912.78,20942510100.0
2025-02-19,3940.16,18282951700.0
2025-02-20,3928.9,16389523600.0
2025-02-21,3978.44,22740033000.0
2025-02-24,3969.72,22081061800.0
2025-02-25,3925.65,17810858000.0
2025-02-26,3959.94,19106250100.0
2025-02-27,3968.12,20288796300.0
2025-02-28,3890.05,19810414700.0
2025-03-03,3888.47,17762316600.0
2025-03-04,3885.22,14985096700.0
2025-03-05,3902.57,15865275100.0
2025-03-06,3956.24,19396091500.0
2025-03-07,3944.01,16673237500.0
2025-03-10,3928.8,15276523200.0
2025-03-11,3941.42,14475440200.0
2025-03-12,3927.23,15673219000.0
2025-03-13,3911.58,15653644300.0
2025-03-14,4006.56,21613900300.0
2025-03-17,3996.79,16220291100.0
2025-03-18,4007.72,14020849600.0
2025-03-19,4010.17,14441942800.0
2025-03-20,3974.99,13375467000.0
2025-03-21,3914.7,16590529400.0
2025-03-24,3934.85,15223467400.0
2025-03-25,3932.3,14047539900.0
2025-03-26,3919.36,13116418700.0
2025-03-27,3932.41,12679373800.0
2025-03-28,3915.17,12635621400.0
2025-03-31,3887.31,16679852300.0
2025-04-01,3887.68,14038027400.0
2025-04-02,3884.39,11304317500.0
2025-04-03,3861.5,14259978900.0
2025-04-07,3589.44,31257858600.0
2025-04-08,3650.76,28019731200.0
2025-04-09,3686.79,26230570800.0
2025-04-10,3735.12,22725222700.0
2025-04-11,3750.52,16875969100.0
2025-04-14,3759.14,16446240300.0
2025-04-15,3761.23,13400604000.0
2025-04-16,3772.82,15635900600.0
2025-04-17,3772.22,12237100200.0
2025-04-18,3772.52,10294850900.0
2025-04-21,3784.88,12135573000.0
2025-04-22,3783.95,12568825700.0
2025-04-23,3786.88,13198687000.0
2025-04-24,3784.36,11716456000.0
2025-04-25,3786.99,12459113300.0
2025-04-28,3781.62,12514509100.0
2025-04-29,3775.08,11151469400.0
2025-04-30,3770.57,14368165800.0
2025-05-06,3808.54,15852045900.0
2025-05-07,3831.63,16117229900.0
2025-05-08,3852.9,12495983300.0
2025-05-09,3846.16,11938952600.0
2025-05-12,3890.61,15333246000.0
2025-05-13,3896.26,14732029900.0
2025-05-14,3943.21,17203377900.0
2025-05-15,3907.2,13808174900.0
2025-05-16,3889.09,11840534500.0
2025-05-19,3877.15,9864341400.0
2025-05-20,3898.17,10488523400.0
2025-05-21,3916.38,10979134300.0
2025-05-22,3913.87,10759705200.0
2025-05-23,3882.27,12027741900.0
2025-05-26,3860.11,10960120700.0
2025-05-27,3839.4,9857242500.0
2025-05-28,3836.24,8903102600.0
2025-05-29,3858.7,10847188600.0
2025-05-30,3840.23,11167222800.0
2025-06-03,3852.01,13140309000.0
2025-06-04,3868.74,11680387300.0
2025-06-05,3877.56,12287818400.0
2025-06-06,3873.98,11098797100.0
2025-06-09,3885.25,13630629300.0
2025-06-10,3865.47,14556385900.0
2025-06-11,3894.63,14241477200.0
2025-06-12,3892.2,13399869700.0
2025-06-13,3864.18,17253953600.0
2025-06-16,3873.8,13734183500.0
2025-06-17,3870.38,12234252600.0
2025-06-18,3874.97,12752862100.0
2025-06-19,3843.09,13028065800.0
2025-06-20,3846.64,11815102000.0
2025-06-23,3857.9,13380089200.0
2025-06-24,3904.03,16365618800.0
2025-06-25,3960.07,18721367100.0
2025-06-26,3946.02,16531626300.0
2025-06-27,3921.76,19455791300.0
2025-06-30,3936.08,14517023600.0
2025-07-01,3942.76,12895936200.0
2025-07-02,3943.68,14706306200.0
2025-07-03,3968.07,14100400600.0
2025-07-04,3982.2,15719713300.0
2025-07-07,3965.17,13113527300.0
2025-07-08,3998.45,15640289500.0
2025-07-09,3991.4,17329379600.0
2025-07-10,4010.02,20977890400.0
2025-07-11,4014.81,26205277300.0
2025-07-14,4017.67,20791717500.0
2025-07-15,4019.06,19104293100.0
2025-07-16,4007.2,15102730800.0
2025-07-17,4034.49,16124904100.0
2025-07-18,4058.55,18621106300.0
2025-07-21,4085.61,22326847600.0
2025-07-22,4118.96,25759698500.0
2025-07-23,4119.77,30050615400.0
2025-07-24,4149.04,31963239200.0
2025-07-25,4127.16,27359496300.0
2025-07-28,4135.82,22275981500.0
2025-07-29,4152.02,23080788000.0
2025-07-30,4151.24,24985304800.0
2025-07-31,4075.59,26708740600.0
2025-08-01,4054.93,19622182600.0
2025-08-04,4070.7,16227590200.0
2025-08-05,4103.45,17885199900.0
2025-08-06,4113.49,17667615500.0
2025-08-07,4114.67,19864190200.0
2025-08-08,4104.97,17317120100.0
2025-08-11,4122.51,19044371600.0
2025-08-12,4143.83,17728782300.0
2025-08-13,4176.58,21393499900.0
2025-08-14,4173.31,22110359500.0
2025-08-15,4202.35,26132756600.0
2025-08-18,4239.41,30147910200.0
2025-08-19,4223.37,25081877100.0
2025-08-20,4271.4,24648177300.0
2025-08-21,4288.07,25903001400.0
2025-08-22,4378.0,29043489700.0
2025-08-25,4469.22,35809000600.0
2025-08-26,4452.59,27062139500.0
2025-08-27,4386.13,33313389800.0
2025-08-28,4463.78,29683453600.0
2025-08-29,4496.76,35193894700.0
2025-09-01,4523.71,32036670800.0
2025-09-02,4490.45,30393256600.0
2025-09-03,4459.83,25432021700.0
2025-09-04,4365.21,30793460900.0
2025-09-05,4460.32,24962565700.0
2025-09-08,4467.57,26763838200.0
2025-09-09,4436.26,22137546000.0
2025-09-10,4445.36,20359764600.0
2025-09-11,4548.03,25326405100.0
2025-09-12,4522.0,26644200300.0
2025-09-15,4533.06,23188567800.0
2025-09-16,4523.34,24926920600.0
2025-09-17,4551.02,23571647200.0
2025-09-18,4498.11,30985982600.0
2025-09-19,4501.92,22504400000.0
2025-09-22,4522.61,19645995600.0
2025-09-23,4519.78,25282706200.0
2025-09-24,4566.07,22048260800.0
2025-09-25,4593.49,22982333300.0
2025-09-26,4550.05,20848211400.0
2025-09-29,4620.05,27435887700.0
2025-09-30,4640.69,24798035900.0
2025-10-09,4709.48,34767869600.0
2025-10-10,4616.83,31902089900.0
2025-10-13,4593.98,31501035400.0
2025-10-14,4539.06,37295403000.0
2025-10-15,4606.29,28477185500.0
2025-10-16,4618.42,24823551800.0
2025-10-17,4514.23,25690561700.0
2025-10-20,4538.22,21842040500.0
2025-10-21,4607.87,21571117500.0
2025-10-22,4592.57,18533396000.0
2025-10-23,4606.34,20046391700.0
2025-10-24,4660.68,20881448300.0
2025-10-27,4716.02,26220067400.0
2025-10-28,4691.97,22090664500.0
2025-10-29,4747.84,24621132400.0
2025-10-30,4709.91,27328911800.0
2025-10-31,4640.67,28146474000.0
2025-11-03,4653.4,23986980900.0
2025-11-04,4618.7,23322403200.0
2025-11-05,4627.26,20304587100.0
2025-11-06,4693.4,22424100800.0
2025-11-07,4678.79,21249737700.0
2025-11-10,4695.05,23602676400.0
2025-11-11,4652.17,18663885800.0
2025-11-12,4645.91,20946059200.0
2025-11-13,4702.07,20736747400.0
2025-11-14,4628.14,19209267600.0
2025-11-17,4598.05,18895546600.0
2025-11-18,4568.19,17771318500.0
2025-11-19,4588.29,17292497400.0
2025-11-20,4564.95,19456259300.0
2025-11-21,4453.61,22285101300.0
2025-11-24,4448.05,18583372900.0
2025-11-25,4490.4,16957192900.0
2025-11-26,4517.63,15620036800.0
2025-11-27,4515.4,15031177200.0
2025-11-28,4526.66,14290209600.0
2025-12-01,4576.49,20038231700.0
2025-12-02,4554.33,14849313200.0
2025-12-03,4531.05,16976279000.0
2025-12-04,4546.57,14719811000.0
2025-12-05,4584.54,19679996800.0
2025-12-08,4621.75,19962099000.0
2025-12-09,4598.22,18416034400.0
2025-12-10,4591.83,16911110600.0
2025-12-11,4552.18,16841940500.0
2025-12-12,4580.95,21282652000.0
2025-12-15,4552.06,16758996700.0
2025-12-16,4497.55,16516520100.0
2025-12-17,4579.88,17842483000.0
2025-12-18,4552.79,15168132800.0
2025-12-19,4568.18,15487622000.0
2025-12-22,4611.62,16525285600.0
2025-12-23,4620.73,16925641200.0
2025-12-24,4634.06,15371124100.0
2025-12-25,4642.54,13943418600.0
2025-12-26,4657.24,17539656500.0
2025-12-29,4639.37,20039713300.0
2025-12-30,4651.28,18037497400.0
2025-12-31,4629.94,17076022400.0
2026-01-05,4717.75,23414483900.0
2026-01-06,4790.69,29697068600.0
2026-01-07,4776.67,25909556400.0
2026-01-08,4737.65,23880495700.0
2026-01-09,4758.92,25468803800.0
2026-01-12,4789.92,29483316500.0
2026-01-13,4761.03,30144949700.0
2026-01-14,4741.93,36495102300.0
2026-01-15,4751.43,25400363600.0
2026-01-16,4731.87,32527892900.0
2026-01-19,4734.46,26761249200.0
2026-01-20,4718.88,28271957900.0
2026-01-21,4723.07,26635333200.0
2026-01-22,4723.71,27419993200.0
2026-01-23,4702.5,31463544500.0
2026-01-26,4706.96,36300448100.0
2026-01-27,4705.69,30147569700.0
2026-01-28,4717.99,38225560200.0
2026-01-29,4753.87,41551305500.0
2026-01-30,4706.34,31978653100.0
2026-02-02,4605.98,30477350000.0
2026-02-03,4660.11,26554940500.0
2026-02-04,4698.68,26488103200.0
2026-02-05,4670.42,23785635100.0
2026-02-06,4643.6,20271647700.0
2026-02-09,4719.06,20725193800.0
2026-02-10,4724.3,18700095800.0
2026-02-11,4713.82,17339168100.0
2026-02-12,4719.58,19784143900.0
2026-02-13,4660.41,18916775600.0
2026-02-24,4707.54,21848889000.0
2026-02-25,4735.89,28426835400.0
2026-02-26,4726.87,23484764400.0
2026-02-27,4710.65,26142086500.0
2026-03-02,4728.67,34926075200.0
2026-03-03,4655.9,37062427200.0
2026-03-04,4602.62,30303566600.0
2026-03-05,4647.69,25931782500.0
2026-03-06,4660.44,23852792600.0
2026-03-09,4615.46,32278761700.0
2026-03-10,4674.76,26390374800.0
2026-03-11,4704.5,27017544300.0
2026-03-12,4687.56,30298681600.0
2026-03-13,4669.14,31077200900.0
2026-03-16,4671.56,29621507000.0
2026-03-17,4637.44,26302191300.0
2026-03-18,4658.33,23469070500.0
2026-03-19,4583.25,25413044900.0
2026-03-20,4567.02,25787370300.0
2026-03-23,4418.0,32808194500.0
2026-03-24,4474.72,25553251700.0
2026-03-25,4537.47,26263927900.0
2026-03-26,4477.53,21373678800.0
2026-03-27,4502.57,19240038800.0
2026-03-30,4491.95,20929309200.0
2026-03-31,4450.05,22454158500.0
2026-04-01,4526.07,21648319600.0
2026-04-02,4478.91,19099216100.0
2026-04-03,4440.79,16832170500.0
2026-04-07,4440.62,16263878700.0
2026-04-08,4595.56,25333921300.0
2026-04-09,4566.22,18493978300.0
2026-04-10,4636.57,20867860500.0
2026-04-13,4646.15,19671227700.0
2026-04-14,4701.28,20470033200.0
2026-04-15,4685.25,20168850000.0
2026-04-16,4736.61,19205760000.0
2026-04-17,4728.67,18291533600.0
2026-04-20,4757.44,22163349400.0
2026-04-21,4768.0,20561405800.0
2026-04-22,4799.63,20448183000.0
2026-04-23,4786.33,23286573600.0
2026-04-24,4769.37,19379831400.0
2026-04-27,4770.95,19279655000.0
2026-04-28,4758.21,21672423300.0
2026-04-29,4810.35,23329811000.0
2026-04-30,4807.31,25063337000.0
2026-05-06,4877.09,27444388000.0
2026-05-07,4900.51,25783397200.0
2026-05-08,4871.91,25172099600.0
2026-05-11,4951.84,30573480100.0
2026-05-12,4948.05,27381200100.0
2026-05-13,4998.34,26845453700.0
2026-05-14,4914.6,28069537900.0
2026-05-15,4859.59,27696776900.0
2026-05-18,4833.52,23907758700.0
2026-05-19,4852.88,23228085200.0
2026-05-20,4850.7,22002320600.0
2026-05-21,4783.1,28734250700.0
2026-05-22,4845.1,28694043500.0
2026-05-25,4921.6,26474323600.0
2026-05-26,4947.85,30279947600.0
2026-05-27,4908.17,30170917500.0
2026-05-28,4914.21,26743273100.0
2026-05-29,4892.12,33251861000.0
2026-06-01,4844.26,29613405100.0
2026-06-02,4914.56,28173166200.0
2026-06-03,4938.81,30403594700.0
2026-06-04,4904.75,26480891000.0
2026-06-05,4816.92,30192933600.0
2026-06-08,4713.64,29964756500.0
2026-06-09,4801.81,25839160100.0
2026-06-10,4748.59,25929710900.0
2026-06-11,4722.4122,247177059.0
