date,close,volume
2025-01-01,1427.49,2923866900.0
2025-01-02,1427.49,2923866900.0
2025-01-03,1401.62,2450856000.0
2025-01-06,1401.93,2395692400.0
2025-01-07,1398.42,2061749500.0
2025-01-08,1397.57,2502269100.0
2025-01-09,1391.55,2076450200.0
2025-01-10,1361.98,2129363400.0
2025-01-13,1365.17,2093745500.0
2025-01-14,1402.77,2489074400.0
2025-01-15,1399.43,2609385100.0
2025-01-16,1407.39,2320903500.0
2025-01-17,1407.31,2075493400.0
2025-01-20,1419.4,2063318700.0
2025-01-21,1405.62,1904785300.0
2025-01-22,1385.98,1876860800.0
2025-01-23,1381.96,2306436000.0
2025-01-24,1394.69,2334800500.0
2025-01-27,1386.71,2229050900.0
2025-02-05,1377.75,2159731900.0
2025-02-06,1401.84,2505252700.0
2025-02-07,1435.67,3785921800.0
2025-02-10,1424.66,3126523000.0
2025-02-11,1406.55,2587139700.0
2025-02-12,1420.17,2489686700.0
2025-02-13,1417.02,2647296000.0
2025-02-14,1426.84,2579700900.0
2025-02-17,1430.6,3079986600.0
2025-02-18,1426.54,3492941700.0
2025-02-19,1438.38,2836958700.0
2025-02-20,1426.19,2502323000.0
2025-02-21,1438.81,3382131700.0
2025-02-24,1441.34,3709005800.0
2025-02-25,1438.15,3525072500.0
2025-02-26,1466.72,3855276100.0
2025-02-27,1464.19,3685712600.0
2025-02-28,1438.4,3506181300.0
2025-03-03,1459.23,3716096100.0
2025-03-04,1443.57,2811537700.0
2025-03-05,1432.9,2594450100.0
2025-03-06,1448.11,3064370300.0
2025-03-07,1434.3,2873860600.0
2025-03-10,1436.32,2491248100.0
2025-03-11,1440.29,2441119000.0
2025-03-12,1436.52,2645710800.0
2025-03-13,1428.48,2957906300.0
2025-03-14,1451.17,3303089800.0
2025-03-17,1453.91,3059040600.0
2025-03-18,1457.41,2592222800.0
2025-03-19,1460.54,2857004000.0
2025-03-20,1450.35,2403475000.0
2025-03-21,1434.93,3109775800.0
2025-03-24,1430.09,2903569000.0
2025-03-25,1444.2,2950576400.0
2025-03-26,1448.24,2798643500.0
2025-03-27,1434.75,2395039900.0
2025-03-28,1425.6,2086884800.0
2025-03-31,1397.76,2613136900.0
2025-04-01,1406.6,2326423600.0
2025-04-02,1403.64,1766843200.0
2025-04-03,1390.96,2416082200.0
2025-04-07,1256.87,4963278800.0
2025-04-08,1277.03,4074185000.0
2025-04-09,1284.2,3673205700.0
2025-04-10,1302.29,3044431600.0
2025-04-11,1307.39,2182683100.0
2025-04-14,1314.61,2280225300.0
2025-04-15,1317.07,2022095000.0
2025-04-16,1311.23,2065552200.0
2025-04-17,1305.71,1617085100.0
2025-04-18,1307.55,1398718300.0
2025-04-21,1316.46,1522779400.0
2025-04-22,1311.74,1941486900.0
2025-04-23,1316.52,1868227100.0
2025-04-24,1313.64,2055272100.0
2025-04-25,1320.77,2201467900.0
2025-04-28,1322.22,2922324500.0
2025-04-29,1312.42,2380220000.0
2025-04-30,1313.6,2285480600.0
