date,close,volume
2025-01-02,510.23,36389778.0
2025-01-03,518.58,29059373.0
2025-01-06,524.54,36109734.0
2025-01-07,515.18,36690272.0
2025-01-08,515.27,30777681.0
2025-01-10,507.19,40532492.0
2025-01-13,505.56,31694188.0
2025-01-14,505.08,33737199.0
2025-01-15,516.7,34957544.0
2025-01-16,513.08,28228951.0
2025-01-17,521.74,51837920.0
2025-01-21,524.8,23627971.0
2025-01-22,531.51,33592988.0
2025-01-23,532.64,23096588.0
2025-01-24,529.63,19878143.0
2025-01-27,514.21,60771645.0
2025-01-28,521.81,33194213.0
2025-01-29,520.83,26649006.0
2025-01-30,523.05,27431192.0
2025-01-31,522.29,38845447.0
2025-02-03,518.11,40580832.0
2025-02-04,524.47,26046753.0
2025-02-05,526.85,21134003.0
2025-02-06,529.6,19434454.0
2025-02-07,522.92,29604894.0
2025-02-10,529.25,20852743.0
2025-02-11,527.99,19325500.0
2025-02-12,528.3,25009291.0
2025-02-13,535.9,28714797.0
2025-02-14,538.15,17862491.0
2025-02-18,539.37,20565023.0
2025-02-19,539.52,19666861.0
2025-02-20,537.23,26550704.0
2025-02-21,526.08,47093725.0
2025-02-24,519.87,39268392.0
2025-02-25,513.32,48939957.0
2025-02-26,514.56,34457591.0
2025-02-27,500.27,52447966.0
2025-02-28,508.17,47654042.0
2025-03-03,497.05,44587204.0
2025-03-04,495.55,67875402.0
2025-03-05,502.01,46323725.0
2025-03-06,488.2,57574220.0
2025-03-07,491.79,54714726.0
2025-03-10,472.73,76668029.0
2025-03-11,471.6,68760743.0
2025-03-12,476.92,46971062.0
2025-03-13,468.34,46563349.0
2025-03-14,479.66,43562866.0
2025-03-17,482.77,41744354.0
2025-03-18,474.54,39072265.0
2025-03-19,480.89,40430250.0
2025-03-20,479.26,36780548.0
2025-03-21,480.84,42234874.0
2025-03-24,490.66,34567146.0
2025-03-25,493.46,26035241.0
2025-03-26,484.38,35043121.0
2025-03-27,481.62,33469802.0
2025-03-28,468.94,46363796.0
2025-03-31,468.92,53000303.0
2025-04-01,472.7,41156226.0
2025-04-02,476.15,49894448.0
2025-04-03,450.66,70456338.0
2025-04-04,422.67,117088319.0
2025-04-07,423.69,161556960.0
2025-04-08,416.06,101248033.0
2025-04-09,466.0,142876870.0
2025-04-10,446.18,108383925.0
2025-04-11,454.4,52483689.0
2025-04-14,457.48,43941173.0
2025-04-15,457.99,35404210.0
2025-04-16,444.18,48980552.0
2025-04-17,444.1,44836935.0
2025-04-21,433.11,44149299.0
2025-04-22,444.48,52304301.0
2025-04-23,454.56,55801014.0
2025-04-24,467.35,45956136.0
2025-04-25,472.56,38697031.0
2025-04-28,472.41,33550714.0
2025-04-29,475.53,30613109.0
2025-04-30,475.47,46810570.0
2025-05-01,481.68,43316488.0
2025-05-02,488.83,39218082.0
2025-05-05,485.93,28309312.0
2025-05-06,481.41,32786310.0
2025-05-07,483.3,38109864.0
2025-05-08,488.29,39577499.0
2025-05-09,487.97,27767230.0
2025-05-12,507.85,45090604.0
2025-05-13,515.59,53269527.0
2025-05-14,518.68,47014515.0
2025-05-15,519.25,50153275.0
2025-05-16,521.51,48394602.0
2025-05-19,522.01,52536082.0
2025-05-20,520.27,42517561.0
2025-05-21,513.04,71292804.0
2025-05-22,514.0,55607050.0
2025-05-23,509.24,58368075.0
2025-05-27,521.22,47226310.0
2025-05-28,518.91,46637166.0
2025-05-29,519.93,58724069.0
2025-05-30,519.11,67662831.0
2025-06-02,523.21,44762817.0
2025-06-03,527.3,44070330.0
2025-06-04,528.77,41359245.0
2025-06-05,524.79,61286591.0
2025-06-06,529.92,42466960.0
2025-06-09,530.7,33688565.0
2025-06-10,534.21,40664368.0
2025-06-11,532.41,53701033.0
2025-06-12,533.66,34104887.0
2025-06-13,526.96,55814361.0
2025-06-16,534.29,37621754.0
2025-06-17,529.08,42180866.0
2025-06-18,528.99,43983417.0
2025-06-20,526.83,61643445.0
2025-06-23,531.65,50666146.0
2025-06-24,539.78,45441980.0
2025-06-25,541.16,44804168.0
2025-06-26,546.22,43811400.0
2025-06-27,548.09,57577056.0
2025-06-30,551.64,45548692.0
2025-07-01,546.99,56166735.0
2025-07-02,550.8,36538230.0
2025-07-03,556.22,25040206.0
2025-07-07,552.03,45348477.0
2025-07-08,552.34,36153224.0
2025-07-09,556.25,43045531.0
2025-07-10,555.45,34710913.0
2025-07-11,554.2,39618572.0
2025-07-14,556.21,36453310.0
2025-07-15,556.72,43277661.0
2025-07-16,557.29,52314708.0
2025-07-17,561.8,40423778.0
2025-07-18,561.26,50484636.0
2025-07-21,564.17,39595162.0
2025-07-22,561.25,43270383.0
2025-07-23,563.81,40215184.0
2025-07-24,565.01,42275541.0
2025-07-25,566.37,30630702.0
2025-07-28,568.14,31498739.0
2025-07-29,567.26,45463304.0
2025-07-30,568.02,43433776.0
2025-07-31,565.01,64613523.0
2025-08-01,553.88,69400074.0
2025-08-04,564.1,47669656.0
2025-08-05,560.27,48666564.0
2025-08-06,567.32,41823597.0
2025-08-07,569.24,44462901.0
2025-08-08,574.55,35255353.0
2025-08-11,572.85,33112910.0
2025-08-12,580.05,42271278.0
2025-08-13,580.34,41209224.0
2025-08-14,579.89,45425026.0
2025-08-15,577.34,49480088.0
2025-08-18,577.11,29830939.0
2025-08-19,569.28,53752633.0
2025-08-20,565.9,76781030.0
2025-08-21,563.28,46436899.0
2025-08-22,571.97,51502126.0
2025-08-25,570.32,34044716.0
2025-08-26,572.61,34102748.0
2025-08-27,573.49,36927144.0
2025-08-28,577.08,46787806.0
2025-08-29,570.4,56030384.0
2025-09-02,565.62,65876765.0
2025-09-03,570.07,54230117.0
2025-09-04,575.23,47526280.0
2025-09-05,576.06,68342413.0
2025-09-08,578.87,46371329.0
2025-09-09,580.51,44007592.0
