date,close,volume
2025-01-02,4526.9108,6573.1
2025-01-03,4465.2462,5148.43
2025-01-06,4458.2869,4264.39
2025-01-07,4496.3964,5246.75
2025-01-08,4468.4748,5464.6
2025-01-09,4481.3907,4111.58
2025-01-10,4403.3289,4407.06
2025-01-13,4393.5933,3856.97
2025-01-14,4550.7129,5760.97
2025-01-15,4496.8825,4351.88
2025-01-16,4513.5885,4557.67
2025-01-17,4539.8344,4132.8
2025-01-20,4591.6451,4692.92
2025-01-21,4614.3657,5731.24
2025-01-22,4572.4805,4471.79
2025-01-23,4557.2879,5773.54
2025-01-24,4600.0358,4742.77
2025-01-27,4541.6567,4374.35
2025-02-05,4518.3504,4891.91
2025-02-06,4607.1672,5510.55
2025-02-07,4691.3796,7382.12
2025-02-10,4691.3356,5811.22
2025-02-11,4656.8211,4774.02
2025-02-12,4717.0025,5458.98
2025-02-13,4686.0398,5972.56
2025-02-14,4740.9806,5548.24
2025-02-17,4760.7487,6305.34
2025-02-18,4707.9443,6374.08
2025-02-19,4754.5499,5727.87
2025-02-20,4748.9636,4738.63
2025-02-21,4827.7101,7128.35
2025-02-24,4813.5337,6605.14
2025-02-25,4756.393,5348.23
2025-02-26,4790.3439,5709.93
2025-02-27,4793.4731,6591.58
2025-02-28,4668.3447,6062.9
2025-03-03,4676.5968,5322.99
2025-03-04,4667.9515,4588.09
2025-03-05,4672.4383,4353.14
2025-03-06,4748.3305,5631.21
2025-03-07,4719.2934,5000.97
2025-03-10,4701.8449,4057.83
2025-03-11,4707.4903,3863.03
2025-03-12,4693.2195,4372.87
2025-03-13,4657.607,4429.72
2025-03-14,4779.1096,6162.0
2025-03-17,4755.4536,4555.15
2025-03-18,4786.6862,4213.73
2025-03-19,4790.9782,3931.98
2025-03-20,4740.6386,3486.19
2025-03-21,4659.2444,4428.19
2025-03-24,4679.0189,3876.82
2025-03-25,4673.2104,3469.79
2025-03-26,4667.4635,3277.64
2025-03-27,4684.1159,3368.81
2025-03-28,4662.9386,3095.78
2025-03-31,4624.324,3864.99
2025-04-01,4613.2007,3433.43
2025-04-02,4612.2939,2983.56
2025-04-03,4543.9022,4206.67
2025-04-07,4139.2086,7846.83
2025-04-08,4181.5101,7405.18
2025-04-09,4207.391,7757.44
2025-04-10,4301.7069,7691.86
2025-04-11,4335.2028,5606.02
2025-04-14,4339.9256,5427.93
2025-04-15,4335.7982,3760.38
2025-04-16,4308.4814,3998.74
2025-04-17,4304.0727,3317.48
2025-04-18,4315.518,3063.0
2025-04-21,4351.1478,3454.61
2025-04-22,4341.0798,3798.23
2025-04-23,4369.5929,4727.36
2025-04-24,4356.9559,3733.74
2025-04-25,4371.842,4341.34
2025-04-28,4351.0648,3549.66
2025-04-29,4336.9429,3376.85
2025-04-30,4348.8829,3824.93
2025-05-06,4407.9212,4359.93
2025-05-07,4421.3227,4664.67
2025-05-08,4468.2943,3844.94
2025-05-09,4449.0445,3392.66
2025-05-12,4528.592,4726.1
2025-05-13,4528.7904,4356.19
2025-05-14,4571.1042,5098.39
2025-05-15,4505.5745,3711.36
2025-05-16,4498.9364,2986.5
2025-05-19,4489.1755,2722.82
2025-05-20,4528.0268,3022.69
2025-05-21,4556.7155,2860.77
2025-05-22,4536.8305,2925.48
2025-05-23,4505.0764,3593.05
2025-05-26,4459.0962,3261.23
2025-05-27,4425.4152,2747.03
2025-05-28,4420.218,2569.16
2025-05-29,4456.9107,3443.27
2025-05-30,4422.5998,3282.94
2025-06-03,4423.4111,3561.57
2025-06-04,4458.68,3731.52
2025-06-05,4479.0899,4026.57
2025-06-06,4467.6287,3007.88
2025-06-09,4486.1381,3900.47
2025-06-10,4449.9597,3914.17
2025-06-11,4494.1403,3784.86
2025-06-12,4482.0988,3671.78
2025-06-13,4434.742,4224.44
2025-06-16,4439.918,3676.72
2025-06-17,4435.7512,3536.69
2025-06-18,4450.8498,3786.18
2025-06-19,4403.7565,3674.55
2025-06-20,4398.3763,3237.06
2025-06-23,4397.5315,3279.44
2025-06-24,4461.2361,4363.55
2025-06-25,4543.047,5900.67
2025-06-26,4513.4938,5211.77
2025-06-27,4517.1302,5160.61
2025-06-30,4543.8552,4103.86
2025-07-01,4543.7351,3597.74
2025-07-02,4526.7462,4006.72
2025-07-03,4598.0627,4576.93
2025-07-04,4593.9571,4474.87
2025-07-07,4548.9579,4226.4
2025-07-08,4611.9789,4927.76
2025-07-09,4616.74,5012.91
2025-07-10,4640.7362,5669.53
2025-07-11,4665.4875,6472.64
2025-07-14,4658.3694,4636.24
2025-07-15,4695.8345,5641.72
2025-07-16,4680.3099,4451.97
2025-07-17,4744.0892,5223.77
2025-07-18,4766.4989,5217.38
2025-07-21,4805.5709,5733.66
2025-07-22,4855.8268,6447.44
2025-07-23,4843.7462,7021.21
2025-07-24,4887.2144,6531.9
2025-07-25,4864.378,5462.71
2025-07-28,4877.8914,5169.2
2025-07-29,4916.6654,5458.65
2025-07-30,4879.5492,5751.31
2025-07-31,4772.8021,6441.59
2025-08-01,4762.8743,4765.41
2025-08-04,4770.1956,3875.23
2025-08-05,4799.0063,4370.03
2025-08-06,4812.8184,3999.34
2025-08-07,4803.4869,4585.77
2025-08-08,4793.2378,4124.37
2025-08-11,4860.3611,5476.04
2025-08-12,4892.3226,5091.38
2025-08-13,4984.2413,6104.28
2025-08-14,4957.3827,6926.46
2025-08-15,5023.2627,7374.26
2025-08-18,5108.319,9224.01
2025-08-19,5104.5398,7414.75
2025-08-20,5155.0918,8113.26
2025-08-21,5171.266,8098.85
2025-08-22,5291.6855,9693.61
2025-08-25,5410.2833,11687.7
2025-08-26,5420.7877,8792.05
2025-08-27,5353.8443,11042.62
2025-08-28,5479.4467,9688.52
2025-08-29,5548.6125,10584.78
2025-09-01,5608.2801,9263.04
2025-09-02,5500.2208,9232.05
2025-09-03,5495.0593,8068.16
2025-09-04,5335.6568,8926.45
2025-09-05,5543.9033,7561.94
2025-09-08,5555.3345,7934.45
2025-09-09,5480.701,6670.98
2025-09-10,5495.5043,5813.75
2025-09-11,5688.146,8308.33
2025-09-12,5636.202,7713.01
2025-09-15,5698.4002,7238.15
2025-09-16,5701.9217,6970.38
2025-09-17,5773.0895,7311.92
2025-09-18,5718.1429,10136.34
2025-09-19,5735.9154,7265.29
2025-09-22,5764.8899,6545.84
2025-09-23,5772.0168,7978.19
2025-09-24,5867.6584,7619.47
2025-09-25,5927.4093,7354.44
2025-09-26,5827.2327,7069.7
2025-09-29,5952.0383,8321.82
2025-09-30,5958.5293,7385.12
2025-10-09,6038.2993,10664.26
2025-10-10,5856.2392,9378.82
2025-10-13,5780.8858,8533.62
2025-10-14,5640.1332,9156.32
2025-10-15,5743.6755,7268.06
2025-10-16,5758.6518,6495.4
2025-10-17,5589.5863,6788.23
2025-10-20,5648.4336,5412.96
2025-10-21,5780.83,5475.12
2025-10-22,5753.2989,4387.62
2025-10-23,5761.0286,4721.55
2025-10-24,5885.0366,5412.56
2025-10-27,5961.6556,6976.6
2025-10-28,5948.3623,5692.41
2025-10-29,6058.4266,6393.75
2025-10-30,5982.2878,7136.46
2025-10-31,5877.9632,6803.23
2025-11-03,5881.4189,5440.96
2025-11-04,5791.1123,5167.23
2025-11-05,5819.3086,4794.06
2025-11-06,5918.893,5293.69
2025-11-07,5883.0785,5324.02
2025-11-10,5887.8028,6509.46
2025-11-11,5814.4432,5086.01
2025-11-12,5807.072,4938.87
2025-11-13,5901.9446,4801.31
2025-11-14,5775.7474,4498.95
2025-11-17,5744.6861,4600.32
2025-11-18,5704.7858,4289.84
2025-11-19,5721.7472,3973.0
2025-11-20,5678.2537,4299.92
2025-11-21,5516.202,5450.96
2025-11-24,5519.9985,4561.02
2025-11-25,5598.9134,4380.67
2025-11-26,5690.5559,4497.32
2025-11-27,5664.5371,4320.5
2025-11-28,5694.0035,3700.7
2025-12-01,5768.0139,5138.18
2025-12-02,5743.1525,4463.3
2025-12-03,5700.5928,5598.72
2025-12-04,5737.4089,4431.33
2025-12-05,5792.4303,6805.34
2025-12-08,5868.3879,6307.81
2025-12-09,5854.068,5324.29
2025-12-10,5860.4487,5050.2
2025-12-11,5780.5584,5313.19
2025-12-12,5819.6161,5949.37
2025-12-15,5754.2709,4771.55
2025-12-16,5676.142,4898.09
2025-12-17,5819.6302,5442.2
2025-12-18,5715.84,4295.28
2025-12-19,5746.3604,3973.37
2025-12-22,5832.2792,5007.07
2025-12-23,5844.2195,4496.46
2025-12-24,5862.1199,4487.46
2025-12-25,5865.8358,4187.05
2025-12-26,5880.3652,4723.58
2025-12-29,5850.5839,5472.5
2025-12-30,5879.4597,5310.28
2025-12-31,5817.4682,5085.99
2026-01-05,5928.3249,6781.76
2026-01-06,5989.6074,10539.43
2026-01-07,5965.7642,7995.01
2026-01-08,5902.1146,7045.31
2026-01-09,5940.2681,7961.55
2026-01-12,5991.229,9126.95
2026-01-13,5918.9771,9313.82
2026-01-14,5926.0863,11733.62
2026-01-15,5970.0529,7494.56
2026-01-16,5963.0967,7688.13
2026-01-19,5956.3064,6655.58
2026-01-20,5890.7953,6806.85
2026-01-21,5907.9414,6832.33
2026-01-22,5927.9601,6382.9
2026-01-23,5898.6307,8181.73
2026-01-26,5868.3294,8187.52
2026-01-27,5863.8522,7124.05
2026-01-28,5847.9904,7365.3
2026-01-29,5854.3115,8602.36
2026-01-30,5858.2782,7360.08
2026-02-02,5761.1712,6684.23
2026-02-03,5829.9522,5904.2
2026-02-04,5854.2281,6221.42
2026-02-05,5803.7327,5443.97
