date,close,volume
2025-01-01,6403.21,556862488.0
2025-01-02,6403.21,556862488.0
2025-01-03,6312.14,464061929.0
2025-01-06,6339.82,462403182.0
2025-01-07,6264.1,468004395.0
2025-01-08,6204.39,447747142.0
2025-01-09,6163.63,353998555.0
2025-01-10,6080.04,385670895.0
2025-01-13,6136.45,358090345.0
2025-01-14,6312.45,520314959.0
2025-01-15,6223.33,362695889.0
2025-01-16,6231.06,345754983.0
2025-01-17,6239.76,310013862.0
2025-01-20,6301.42,402678104.0
2025-01-21,6280.21,315392140.0
2025-01-22,6209.09,309307755.0
2025-01-23,6220.93,377106431.0
2025-01-24,6263.93,412433761.0
2025-01-27,6236.14,353284052.0
2025-02-05,6278.91,570848029.0
2025-02-06,6405.08,637072310.0
2025-02-07,6585.39,1093818822.0
2025-02-10,6777.04,1299259314.0
2025-02-11,6674.31,1037564126.0
2025-02-12,6724.83,1056377229.0
2025-02-13,6696.55,1095761239.0
2025-02-14,7007.07,1515388598.0
2025-02-17,7107.75,1653064545.0
2025-02-18,6923.59,2007790777.0
2025-02-19,7019.34,1701458584.0
2025-02-20,7234.8,2078847582.0
2025-02-21,7304.07,1713353847.0
2025-02-24,7135.85,1373490013.0
2025-02-25,7026.9,1194519782.0
2025-02-26,7063.29,966626106.0
2025-02-27,7068.54,1058962743.0
2025-02-28,6877.17,958823643.0
2025-03-03,6936.77,1062665198.0
2025-03-04,7015.44,1116108293.0
2025-03-05,6931.32,806523942.0
2025-03-06,7080.84,1167797773.0
2025-03-07,6987.63,908166811.0
2025-03-10,7035.42,1338641517.0
2025-03-11,7030.14,875717077.0
2025-03-12,6961.58,858141024.0
2025-03-13,6901.42,651826264.0
2025-03-14,7084.62,883896663.0
2025-03-17,7056.6,619860241.0
2025-03-18,7161.73,753759075.0
2025-03-19,7134.17,599999038.0
2025-03-20,7033.17,549595743.0
2025-03-21,6896.29,655196951.0
2025-03-24,6842.22,593238449.0
2025-03-25,6863.95,574121496.0
2025-03-26,6829.55,461424768.0
2025-03-27,6928.77,559030069.0
2025-03-28,6848.69,477518998.0
2025-03-31,6762.83,536118454.0
2025-04-01,6918.4,752391787.0
2025-04-02,6852.23,505246451.0
2025-04-03,6760.2,502963633.0
2025-04-07,6155.11,1072791097.0
2025-04-08,6187.94,977091279.0
2025-04-09,6219.21,871246245.0
2025-04-10,6326.81,721956293.0
2025-04-11,6320.41,614835742.0
2025-04-14,6332.22,561831905.0
2025-04-15,6299.86,458815582.0
2025-04-16,6239.22,519923795.0
2025-04-17,6244.44,370503784.0
2025-04-18,6227.66,339580035.0
2025-04-21,6287.62,423359666.0
2025-04-22,6285.16,485836864.0
2025-04-23,6284.23,532664696.0
2025-04-24,6267.26,487295942.0
2025-04-25,6294.03,727017005.0
2025-04-28,6264.06,495836514.0
2025-04-29,6339.13,579636758.0
2025-04-30,6366.91,578708169.0
2025-05-06,6463.37,637028276.0
2025-05-07,6430.47,581773890.0
2025-05-08,6460.21,611178811.0
2025-05-09,6410.9,434561742.0
2025-05-12,6472.44,468105458.0
2025-05-13,6561.08,793153319.0
2025-05-14,6565.55,594689532.0
2025-05-15,6508.65,505572290.0
2025-05-16,6469.65,403224984.0
2025-05-19,6450.26,426558538.0
2025-05-20,6522.74,492553072.0
2025-05-21,6537.69,464584517.0
2025-05-22,6476.25,413557542.0
2025-05-23,6511.66,698220058.0
2025-05-26,6470.57,456871285.0
2025-05-27,6491.67,373588680.0
2025-05-28,6452.77,362646586.0
2025-05-29,6587.2,559595836.0
2025-05-30,6556.73,544549051.0
2025-06-03,6643.12,536175089.0
2025-06-04,6689.54,711024752.0
2025-06-05,6653.68,660297037.0
2025-06-06,6591.32,468296552.0
2025-06-09,6682.35,748826438.0
2025-06-10,6662.37,802170738.0
2025-06-11,6668.75,566141165.0
2025-06-12,6717.23,598882884.0
2025-06-13,6619.54,783001483.0
2025-06-16,6575.14,519897588.0
2025-06-17,6526.74,674593795.0
2025-06-18,6457.09,515566460.0
2025-06-19,6371.37,457568710.0
2025-06-20,6368.54,350905983.0
2025-06-23,6397.56,418486735.0
2025-06-24,6465.66,487464324.0
2025-06-25,6550.34,578052873.0
2025-06-26,6479.63,650874180.0
2025-06-27,6508.47,772154802.0
2025-06-30,6610.21,761873746.0
2025-07-01,6663.41,738847111.0
2025-07-02,6607.27,626158307.0
2025-07-03,6612.23,546856086.0
2025-07-04,6612.39,627259499.0
2025-07-07,6569.35,520332837.0
2025-07-08,6638.81,618590883.0
2025-07-09,6637.5,631514362.0
2025-07-10,6666.21,509040914.0
2025-07-11,6805.01,830882148.0
2025-07-14,6771.73,636405379.0
2025-07-15,6779.43,798685479.0
2025-07-16,6788.27,765312919.0
2025-07-17,6883.11,693846541.0
2025-07-18,6942.48,651103163.0
2025-07-21,6948.98,606842820.0
2025-07-22,6996.41,756084249.0
2025-07-23,7058.03,1055312761.0
2025-07-24,7272.81,1143925926.0
2025-07-25,7338.12,1120126623.0
2025-07-28,7370.92,887000741.0
2025-07-29,7524.84,1135627830.0
2025-07-30,7508.09,1206733263.0
2025-07-31,7393.32,1281043518.0
2025-08-01,7346.61,1148571029.0
2025-08-04,7352.79,952125673.0
2025-08-05,7353.33,804505526.0
2025-08-06,7350.89,801444757.0
2025-08-07,7364.21,1071136359.0
2025-08-08,7315.88,968619240.0
2025-08-11,7420.32,823523319.0
2025-08-12,7457.85,824879944.0
2025-08-13,7587.72,1033496830.0
2025-08-14,7475.52,985324594.0
2025-08-15,7556.3,965768094.0
2025-08-18,7643.46,1158386957.0
2025-08-19,7542.25,1092563566.0
2025-08-20,7586.88,1050755438.0
2025-08-21,7630.18,928796968.0
2025-08-22,7682.05,927405673.0
2025-08-25,7855.68,1404615289.0
2025-08-26,7764.14,1052012909.0
2025-08-27,7603.44,1468417406.0
2025-08-28,7622.39,1266399836.0
2025-08-29,7741.66,1046441719.0
2025-09-01,7949.18,1114087122.0
2025-09-02,7852.06,1049454244.0
2025-09-03,7788.76,823424571.0
2025-09-04,7526.63,945520071.0
2025-09-05,7738.85,802223057.0
2025-09-08,8030.38,1053944133.0
2025-09-09,7842.67,823679038.0
2025-09-10,7836.34,663371402.0
2025-09-11,7879.4,1022102520.0
2025-09-12,7855.12,879913324.0
2025-09-15,7920.02,802295303.0
2025-09-16,7951.93,780094515.0
2025-09-17,7946.57,678142400.0
2025-09-18,7832.7,925176712.0
2025-09-19,7768.5,638196981.0
2025-09-22,7738.33,544684967.0
2025-09-23,7580.66,745488121.0
2025-09-24,7700.63,547337876.0
2025-09-25,7774.72,627953502.0
2025-09-26,7618.79,548348982.0
2025-09-29,7664.8,534160092.0
2025-09-30,7820.24,555252328.0
2025-10-09,7892.45,797332279.0
2025-10-10,7711.71,628365598.0
2025-10-13,7541.96,788710058.0
2025-10-14,7447.03,690076252.0
2025-10-15,7552.84,668925411.0
2025-10-16,7538.69,651090567.0
2025-10-17,7345.85,586642157.0
2025-10-20,7365.7,449671787.0
2025-10-21,7446.49,428670725.0
2025-10-22,7387.87,435170777.0
2025-10-23,7396.63,424036449.0
2025-10-24,7447.83,453356803.0
2025-10-27,7485.06,640866386.0
2025-10-28,7426.33,624065174.0
2025-10-29,7501.54,607114817.0
2025-10-30,7312.96,1038530720.0
2025-10-31,7393.05,941035474.0
2025-11-03,7354.02,758115081.0
2025-11-04,7219.75,610526335.0
2025-11-05,7234.37,509757662.0
2025-11-06,7223.8,620028728.0
2025-11-07,7188.73,516584983.0
2025-11-10,7316.89,740494555.0
2025-11-11,7287.08,501127012.0
2025-11-12,7277.88,555547594.0
2025-11-13,7328.64,534227341.0
2025-11-14,7271.82,554816060.0
2025-11-17,7156.51,577052270.0
2025-11-18,7125.1,640665787.0
2025-11-19,7056.23,521708370.0
2025-11-20,6978.19,482738451.0
2025-11-21,6856.18,596902674.0
2025-11-24,6918.27,528251161.0
2025-11-25,6931.01,568845288.0
2025-11-26,6919.01,585569164.0
2025-11-27,6884.79,457567432.0
2025-11-28,6922.31,377226611.0
2025-12-01,6952.34,470319934.0
2025-12-02,6840.15,358945976.0
2025-12-03,6793.89,387696872.0
2025-12-04,6796.18,348701932.0
2025-12-05,6861.88,373900317.0
2025-12-08,6861.85,373350022.0
2025-12-09,6822.76,415299845.0
2025-12-10,6834.3,373124812.0
2025-12-11,6762.76,564161812.0
2025-12-12,6835.09,586983328.0
2025-12-15,6769.62,436828271.0
2025-12-16,6718.41,434020230.0
2025-12-17,6842.25,777108565.0
2025-12-18,6876.61,1176499480.0
2025-12-19,6937.11,1442508655.0
2025-12-22,6896.87,941675960.0
2025-12-23,6833.01,772797113.0
2025-12-24,6856.67,634146563.0
2025-12-25,6937.09,575832309.0
2025-12-26,6910.34,560849431.0
2025-12-29,6859.71,555800429.0
2025-12-30,6806.53,493318609.0
2025-12-31,6760.06,590358261.0
2026-01-05,7092.18,1117670094.0
2026-01-06,7183.25,1089708199.0
2026-01-07,7227.86,1006966762.0
2026-01-08,7294.22,1123538480.0
2026-01-09,7450.57,1225804565.0
2026-01-12,7586.66,1333940505.0
2026-01-13,7712.92,1739980612.0
2026-01-14,7776.04,2025702919.0
2026-01-15,7680.86,2384818623.0
2026-01-16,7490.27,1683329878.0
2026-01-19,7410.54,1203382970.0
2026-01-20,7302.23,1214771721.0
2026-01-21,7310.49,1125223118.0
2026-01-22,7278.99,896738162.0
2026-01-23,7378.82,1169027618.0
2026-01-26,7315.49,1255626873.0
2026-01-27,7236.66,1065468421.0
2026-01-28,7089.57,840970860.0
2026-01-29,7194.8,1222563100.0
2026-01-30,7085.3,883173622.0
2026-02-02,6931.95,795766864.0
2026-02-03,7073.72,715578766.0
2026-02-04,7152.25,700757203.0
2026-02-05,7171.29,737399481.0
2026-02-06,7118.98,748584716.0
2026-02-09,7161.62,758470729.0
2026-02-10,7197.66,701070581.0
2026-02-11,7167.48,530813395.0
2026-02-12,7144.42,675161312.0
2026-02-13,7020.65,647561465.0
2026-02-24,7026.45,785982490.0
2026-02-25,7084.54,753825083.0
2026-02-26,7031.26,623619922.0
2026-02-27,7066.94,549943978.0
2026-03-02,6921.29,812116457.0
2026-03-03,6730.86,954888896.0
2026-03-04,6649.47,615287857.0
2026-03-05,6666.31,522149279.0
2026-03-06,6784.99,550159521.0
2026-03-09,6711.5,636708520.0
2026-03-10,6827.15,544010141.0
2026-03-11,6823.58,545278836.0
2026-03-12,6762.95,569505860.0
2026-03-13,6753.08,595439293.0
2026-03-16,6751.27,581243542.0
2026-03-17,6726.5,590906869.0
2026-03-18,6741.75,492560885.0
2026-03-19,6608.31,549165997.0
2026-03-20,6474.65,544498575.0
2026-03-23,6195.82,733464683.0
2026-03-24,6371.88,598670873.0
2026-03-25,6439.26,611987795.0
2026-03-26,6336.78,536743971.0
2026-03-27,6519.26,559796783.0
2026-03-30,6564.7,571029557.0
2026-03-31,6562.33,645591473.0
2026-04-01,6798.94,751416446.0
2026-04-02,6749.29,699703803.0
2026-04-03,6592.13,565871138.0
2026-04-07,6605.33,472203249.0
2026-04-08,6768.26,764219351.0
2026-04-09,6679.36,677945323.0
2026-04-10,6752.98,675396541.0
2026-04-13,6662.92,551659988.0
2026-04-14,6724.99,606985187.0
2026-04-15,6716.62,794699852.0
2026-04-16,6718.09,591242583.0
2026-04-17,6596.32,636466131.0
2026-04-20,6657.86,616252451.0
2026-04-21,6624.84,505577692.0
2026-04-22,6697.35,567159135.0
2026-04-23,6685.28,886683439.0
2026-04-24,6674.66,964086461.0
2026-04-27,6635.82,684478059.0
2026-04-28,6750.38,864700424.0
2026-04-29,6744.5,805105239.0
2026-04-30,6687.22,1007471518.0
2026-05-06,6687.11,853781828.0
2026-05-07,6732.37,1182081885.0
2026-05-08,6703.62,1092398377.0
2026-05-11,6794.95,1280746574.0
2026-05-12,6721.85,934407818.0
2026-05-13,6715.71,860429630.0
2026-05-14,6540.58,974432680.0
2026-05-15,6522.84,951195937.0
2026-05-18,6413.74,738840343.0
2026-05-19,6457.96,991444436.0
2026-05-20,6392.38,919128235.0
2026-05-21,6459.85,1029103403.0
2026-05-22,6387.65,788003839.0
2026-05-25,6407.2,749867251.0
2026-05-26,6364.28,783375614.0
2026-05-27,6312.91,706995027.0
2026-05-28,6235.54,810703969.0
2026-05-29,6222.63,855450796.0
2026-06-01,6180.87,698078661.0
2026-06-02,6123.73,598769208.0
2026-06-03,6033.98,673462363.0
2026-06-04,5943.62,661989180.0
2026-06-05,5935.05,624589482.0
2026-06-08,5797.3,639520944.0
2026-06-09,5771.56,616214910.0
2026-06-10,5779.35,589016686.0
2026-06-11,5780.221,624102453.0
