date,close,volume
2025-01-01,2776.51,842755345.0
2025-01-02,2776.51,842755345.0
2025-01-03,2724.36,775643547.0
2025-01-06,2740.88,744446788.0
2025-01-07,2765.58,669806846.0
2025-01-08,2738.96,745619398.0
2025-01-09,2769.57,773976132.0
2025-01-10,2751.16,957502903.0
2025-01-13,2768.41,981033651.0
2025-01-14,2880.67,1201727671.0
2025-01-15,2852.24,1072029834.0
2025-01-16,2854.25,1032009451.0
2025-01-17,2872.52,899902224.0
2025-01-20,2914.0,895044706.0
2025-01-21,2919.84,939375304.0
2025-01-22,2877.26,761950041.0
2025-01-23,2856.91,863889195.0
2025-01-24,2901.04,878612312.0
2025-01-27,2852.38,696381921.0
2025-02-05,2881.64,886271553.0
2025-02-06,3018.32,1234043421.0
2025-02-07,3071.91,1418853170.0
2025-02-10,3057.78,1263949686.0
2025-02-11,3028.39,1072260516.0
2025-02-12,3085.21,1399960935.0
2025-02-13,3054.5,1384561309.0
2025-02-14,3102.99,1327884539.0
2025-02-17,3087.29,1310411983.0
2025-02-18,3096.21,1535453856.0
2025-02-19,3171.17,1443872828.0
2025-02-20,3162.21,1239751445.0
2025-02-21,3237.83,1574471218.0
2025-02-24,3221.53,1759301519.0
2025-02-25,3215.03,1491724150.0
2025-02-26,3266.94,1589107607.0
2025-02-27,3288.01,2007761485.0
2025-02-28,3181.43,1809011184.0
2025-03-03,3275.9,2335118655.0
2025-03-04,3225.72,1649661871.0
2025-03-05,3229.7,1186593573.0
2025-03-06,3280.1,1525539028.0
2025-03-07,3244.42,1379932034.0
2025-03-10,3251.75,1227284278.0
2025-03-11,3255.83,1325182385.0
2025-03-12,3229.37,1215279402.0
2025-03-13,3193.53,1264541699.0
2025-03-14,3272.62,1428022479.0
2025-03-17,3247.99,1154639909.0
2025-03-18,3255.82,1082882061.0
2025-03-19,3274.26,1115429706.0
2025-03-20,3250.16,914624715.0
2025-03-21,3149.18,1080153834.0
2025-03-24,3148.9,936948615.0
2025-03-25,3136.29,783587873.0
2025-03-26,3140.62,736034615.0
2025-03-27,3148.73,811883426.0
2025-03-28,3115.68,650778883.0
2025-03-31,3069.84,831437422.0
2025-04-01,3049.87,611801506.0
2025-04-02,3057.78,539101184.0
2025-04-03,3017.25,619797225.0
2025-04-07,2664.75,1340855740.0
2025-04-08,2663.38,1413158198.0
2025-04-09,2672.53,1277101240.0
2025-04-10,2747.47,1111489604.0
2025-04-11,2796.46,814527447.0
2025-04-14,2813.14,738786353.0
2025-04-15,2813.69,683390512.0
2025-04-16,2771.75,674715669.0
2025-04-17,2762.81,472441269.0
2025-04-18,2774.65,459223673.0
2025-04-21,2834.47,703089734.0
2025-04-22,2814.97,644662828.0
2025-04-23,2868.93,773202798.0
2025-04-24,2860.81,750787699.0
2025-04-25,2873.01,635321278.0
2025-04-28,2830.23,642783378.0
2025-04-29,2842.82,672051388.0
2025-04-30,2883.4,860121888.0
2025-05-06,2934.85,854122159.0
2025-05-07,2929.55,835055819.0
2025-05-08,2960.92,779046476.0
2025-05-09,2952.77,751182204.0
2025-05-12,3023.38,1061002245.0
2025-05-13,3008.41,832237775.0
2025-05-14,3030.61,802596666.0
2025-05-15,2984.98,667579226.0
2025-05-16,3008.95,740659954.0
2025-05-19,2993.65,740975561.0
2025-05-20,3018.23,729827884.0
2025-05-21,3071.31,1236402124.0
2025-05-22,3027.38,968700757.0
2025-05-23,3015.62,990345255.0
2025-05-26,2954.43,725223642.0
2025-05-27,2932.96,765737497.0
2025-05-28,2898.92,585313874.0
2025-05-29,2923.53,657733841.0
2025-05-30,2871.53,602237804.0
2025-06-03,2873.91,543412345.0
2025-06-04,2915.73,747362184.0
2025-06-05,2921.42,650283488.0
2025-06-06,2907.96,742778203.0
2025-06-09,2907.27,842734710.0
2025-06-10,2889.91,965984315.0
2025-06-11,2936.45,1032756596.0
2025-06-12,2929.76,899098036.0
2025-06-13,2889.87,1144801171.0
2025-06-16,2875.26,712654726.0
2025-06-17,2887.84,969123328.0
2025-06-18,2888.79,865294768.0
2025-06-19,2869.39,1235232986.0
2025-06-20,2850.74,1080236022.0
2025-06-23,2891.53,1275012730.0
2025-06-24,2990.44,1953277330.0
