date,close
2018-10-24,0.9955
2018-10-25,0.9822
2018-10-26,0.9589
2018-10-29,0.9368
2018-10-30,0.9528
2018-10-31,0.9825
2018-11-01,0.991
2018-11-02,1.037
2018-11-05,1.0243
2018-11-06,1.0304
2018-11-07,1.0215
2018-11-08,1.0153
2018-11-09,1.0104
2018-11-12,1.0284
2018-11-13,1.0403
2018-11-14,1.0319
2018-11-15,1.0343
2018-11-16,1.027
2018-11-19,1.0206
2018-11-20,0.9974
2018-11-21,1.0203
2018-11-22,1.0193
2018-11-23,1.001
2018-11-26,1.0011
2018-11-27,1.0
2018-11-28,1.0154
2018-11-29,1.0081
2018-11-30,1.0195
2018-12-03,1.051
2018-12-04,1.0617
2018-12-05,1.0786
2018-12-06,1.0391
2018-12-07,1.0084
2018-12-10,1.0063
2018-12-11,1.0172
2018-12-12,1.0103
2018-12-13,1.0243
2018-12-14,0.9934
2018-12-17,0.9785
2018-12-18,0.9695
2018-12-19,0.9376
2018-12-20,0.9317
2018-12-21,0.9119
2018-12-24,0.9354
2018-12-25,0.9386
2018-12-26,0.9321
2018-12-27,0.9244
2018-12-28,0.9321
2018-12-31,0.932
2019-01-02,0.9022
2019-01-03,0.8833
2019-01-04,0.909
2019-01-07,0.908
2019-01-08,0.9032
2019-01-09,0.9154
2019-01-10,0.9124
2019-01-11,0.9125
2019-01-14,0.8978
2019-01-15,0.9174
2019-01-16,0.9289
2019-01-17,0.9244
2019-01-18,0.9483
2019-01-21,0.9606
2019-01-22,0.947
2019-01-23,0.9486
2019-01-24,0.9513
2019-01-25,0.9543
2019-01-28,0.9493
2019-01-29,0.948
2019-01-30,0.9459
2019-01-31,0.9464
2019-02-01,0.9784
2019-02-11,0.9996
2019-02-12,1.0099
2019-02-13,1.0249
2019-02-14,1.0293
2019-02-15,1.0184
2019-02-18,1.0577
2019-02-19,1.0464
2019-02-20,1.0318
2019-02-21,1.0286
2019-02-22,1.0479
2019-02-25,1.0843
2019-02-26,1.0829
2019-02-27,1.0683
2019-02-28,1.1032
2019-03-01,1.1085
2019-03-04,1.1319
2019-03-05,1.1367
2019-03-06,1.1301
2019-03-07,1.113
2019-03-08,1.1035
2019-03-11,1.1427
2019-03-12,1.1434
2019-03-13,1.1411
2019-03-14,1.1345
2019-03-15,1.1676
2019-03-18,1.2042
2019-03-19,1.1899
2019-03-20,1.1813
2019-03-21,1.1837
2019-03-22,1.1922
2019-03-25,1.1737
2019-03-26,1.1609
2019-03-27,1.1983
2019-03-28,1.1944
2019-03-29,1.2299
2019-04-01,1.248
2019-04-02,1.2303
2019-04-03,1.229
2019-04-04,1.2262
2019-04-08,1.2065
2019-04-09,1.2236
2019-04-10,1.2375
2019-04-11,1.2045
2019-04-12,1.2045
2019-04-15,1.1877
2019-04-16,1.2017
2019-04-17,1.2063
2019-04-18,1.2071
2019-04-19,1.2096
2019-04-22,1.2017
2019-04-23,1.204
2019-04-24,1.2116
2019-04-25,1.216
2019-04-26,1.2241
2019-04-29,1.2502
2019-04-30,1.2482
2019-05-06,1.1888
2019-05-07,1.2309
2019-05-08,1.2104
2019-05-09,1.1722
2019-05-10,1.2175
2019-05-13,1.2286
2019-05-14,1.2225
2019-05-15,1.249
2019-05-16,1.2629
2019-05-17,1.2374
2019-05-20,1.2146
2019-05-21,1.2349
2019-05-22,1.2319
2019-05-23,1.2104
2019-05-24,1.21
2019-05-27,1.2241
2019-05-28,1.2452
2019-05-29,1.2408
2019-05-30,1.2493
2019-05-31,1.2613
2019-06-03,1.2534
2019-06-04,1.2314
2019-06-05,1.2114
2019-06-06,1.2001
2019-06-10,1.2199
2019-06-11,1.2564
2019-06-12,1.254
2019-06-13,1.2655
2019-06-14,1.2643
2019-06-17,1.2507
2019-06-18,1.2663
2019-06-19,1.2774
2019-06-20,1.3088
2019-06-21,1.3102
2019-06-24,1.3185
2019-06-25,1.3149
2019-06-26,1.348
2019-06-27,1.3649
2019-06-28,1.3563
2019-06-30,1.3562
2019-07-01,1.3895
2019-07-02,1.4083
2019-07-03,1.3778
2019-07-04,1.3476
2019-07-05,1.3718
2019-07-08,1.347
2019-07-09,1.3533
2019-07-10,1.3563
2019-07-11,1.3551
2019-07-12,1.3551
2019-07-15,1.3568
2019-07-16,1.3389
2019-07-17,1.3359
2019-07-18,1.3204
2019-07-19,1.327
2019-07-22,1.3369
2019-07-23,1.3423
2019-07-24,1.3565
2019-07-25,1.3591
2019-07-26,1.3862
2019-07-29,1.3728
2019-07-30,1.3758
2019-07-31,1.3648
2019-08-01,1.3613
2019-08-02,1.3728
2019-08-05,1.3469
2019-08-06,1.3506
2019-08-07,1.3738
2019-08-08,1.4041
2019-08-09,1.4103
2019-08-12,1.4288
2019-08-13,1.4259
2019-08-14,1.4477
2019-08-15,1.4467
2019-08-16,1.463
2019-08-19,1.482
2019-08-20,1.4758
2019-08-21,1.4639
2019-08-22,1.4726
2019-08-23,1.5144
2019-08-26,1.518
2019-08-27,1.5263
2019-08-28,1.5252
2019-08-29,1.5199
2019-08-30,1.5318
2019-09-02,1.5477
2019-09-03,1.5334
2019-09-04,1.5244
2019-09-05,1.5156
2019-09-06,1.5261
2019-09-09,1.5357
2019-09-10,1.5433
2019-09-11,1.517
2019-09-12,1.5281
2019-09-16,1.5429
2019-09-17,1.5363
2019-09-18,1.5625
2019-09-19,1.5776
2019-09-20,1.5898
2019-09-23,1.5765
2019-09-24,1.608
2019-09-25,1.6084
2019-09-26,1.5958
2019-09-27,1.6026
2019-09-30,1.6119
2019-10-08,1.6255
2019-10-09,1.6145
2019-10-10,1.6789
2019-10-11,1.6755
2019-10-14,1.6676
2019-10-15,1.6716
2019-10-16,1.6987
2019-10-17,1.7081
2019-10-18,1.6985
2019-10-21,1.6583
2019-10-22,1.6844
2019-10-23,1.6512
2019-10-24,1.6489
2019-10-25,1.6607
2019-10-28,1.688
2019-10-29,1.7025
2019-10-30,1.6931
2019-10-31,1.7067
2019-11-01,1.74
2019-11-04,1.7799
2019-11-05,1.7801
2019-11-06,1.7673
2019-11-07,1.7788
2019-11-08,1.7738
2019-11-11,1.7396
2019-11-12,1.761
2019-11-13,1.816
2019-11-14,1.8341
2019-11-15,1.8157
2019-11-18,1.8188
2019-11-19,1.8605
2019-11-20,1.8682
2019-11-21,1.8275
2019-11-22,1.7434
2019-11-25,1.7228
2019-11-26,1.7321
2019-11-27,1.7125
2019-11-28,1.7214
2019-11-29,1.6762
2019-12-02,1.6551
2019-12-03,1.6533
2019-12-04,1.6719
2019-12-05,1.6955
2019-12-06,1.7107
2019-12-09,1.6733
2019-12-10,1.6936
2019-12-11,1.6934
2019-12-12,1.6944
2019-12-13,1.7286
2019-12-16,1.726
2019-12-17,1.7313
2019-12-18,1.6992
2019-12-19,1.6892
2019-12-20,1.671
2019-12-23,1.6652
2019-12-24,1.6706
2019-12-25,1.6734
2019-12-26,1.6803
2019-12-27,1.67
2019-12-30,1.6783
2019-12-31,1.7051
2020-01-02,1.7031
2020-01-03,1.6944
2020-01-06,1.6826
2020-01-07,1.7221
2020-01-08,1.7157
2020-01-09,1.7829
2020-01-10,1.7836
2020-01-13,1.8001
2020-01-14,1.7809
2020-01-15,1.8068
2020-01-16,1.8401
2020-01-17,1.8616
2020-01-20,1.888
2020-01-21,1.8958
2020-01-22,1.8887
2020-01-23,1.8384
2020-02-03,1.7604
2020-02-04,1.8216
2020-02-05,1.8625
2020-02-06,1.921
2020-02-07,1.9091
2020-02-10,1.9107
2020-02-11,1.9362
2020-02-12,1.9697
2020-02-13,1.9542
2020-02-14,1.9526
2020-02-17,1.9972
2020-02-18,1.9988
2020-02-19,1.9698
2020-02-20,2.006
2020-02-21,2.0256
2020-02-24,2.0375
2020-02-25,2.0545
2020-02-26,1.9907
2020-02-27,2.0236
2020-02-28,1.979
2020-03-02,2.0155
2020-03-03,2.0745
2020-03-04,2.0801
2020-03-05,2.1189
2020-03-06,2.1315
2020-03-09,2.0865
2020-03-10,2.0873
2020-03-11,2.0632
2020-03-12,1.9967
2020-03-13,1.9611
2020-03-16,1.8692
2020-03-17,1.8629
2020-03-18,1.8502
2020-03-19,1.8134
2020-03-20,1.8673
2020-03-23,1.8193
2020-03-24,1.8781
2020-03-25,1.9528
2020-03-26,1.9881
2020-03-27,1.9866
2020-03-30,1.9537
2020-03-31,1.9866
2020-04-01,1.9616
2020-04-02,1.9867
2020-04-03,1.9932
2020-04-07,2.0486
2020-04-08,2.044
2020-04-09,2.1284
2020-04-10,2.102
2020-04-13,2.1209
2020-04-14,2.1564
2020-04-15,2.1384
2020-04-16,2.1641
2020-04-17,2.15
2020-04-20,2.1854
2020-04-21,2.1633
2020-04-22,2.2114
2020-04-23,2.2152
2020-04-24,2.1894
2020-04-27,2.2372
2020-04-28,2.2769
2020-04-29,2.2585
2020-04-30,2.221
2020-05-06,2.2692
2020-05-07,2.2751
2020-05-08,2.2909
2020-05-11,2.2605
2020-05-12,2.3319
2020-05-13,2.414
2020-05-14,2.4087
2020-05-15,2.3944
2020-05-18,2.4556
2020-05-19,2.4822
2020-05-20,2.4388
2020-05-21,2.4746
2020-05-22,2.431
2020-05-25,2.4623
2020-05-26,2.5415
2020-05-27,2.5051
2020-05-28,2.4854
2020-05-29,2.5689
2020-06-01,2.6012
2020-06-02,2.5527
2020-06-03,2.5686
2020-06-04,2.5882
2020-06-05,2.6045
2020-06-08,2.5562
2020-06-09,2.5904
2020-06-10,2.6461
2020-06-11,2.6314
2020-06-12,2.6825
2020-06-15,2.721
2020-06-16,2.7968
2020-06-17,2.838
2020-06-18,2.7634
2020-06-19,2.8532
2020-06-22,2.8631
2020-06-23,2.9473
2020-06-24,2.924
2020-06-29,2.9778
2020-06-30,3.034
2020-07-01,2.972
2020-07-02,2.9199
2020-07-03,2.9606
2020-07-06,2.938
2020-07-07,3.0014
2020-07-08,3.0048
2020-07-09,3.1095
2020-07-10,3.1554
2020-07-13,3.2466
2020-07-14,3.2152
2020-07-15,3.2597
2020-07-16,3.0575
2020-07-17,3.1004
2020-07-20,3.0729
2020-07-21,3.1869
2020-07-22,3.227
2020-07-23,3.2848
2020-07-24,3.0844
2020-07-27,3.1128
2020-07-28,3.1382
2020-07-29,3.2436
2020-07-30,3.2405
2020-07-31,3.2839
2020-08-03,3.35
2020-08-04,3.3165
2020-08-05,3.3486
2020-08-06,3.2646
2020-08-07,3.2303
2020-08-10,3.2276
2020-08-11,3.1873
2020-08-12,3.0851
2020-08-13,3.0365
2020-08-14,3.0522
2020-08-17,3.0889
2020-08-18,3.1245
2020-08-19,3.0311
2020-08-20,2.9992
2020-08-21,3.0425
2020-08-24,3.0545
2020-08-25,3.0825
2020-08-26,3.0826
2020-08-27,3.1374
2020-08-28,3.2262
2020-08-31,3.215
2020-09-01,3.2153
2020-09-02,3.211
2020-09-03,3.1995
2020-09-04,3.136
2020-09-07,3.0173
2020-09-08,3.0153
2020-09-09,2.8813
2020-09-10,2.8858
2020-09-11,2.938
2020-09-14,2.918
2020-09-15,2.9545
2020-09-16,2.8956
2020-09-17,2.8625
2020-09-18,2.8952
2020-09-21,2.8678
2020-09-22,2.8824
2020-09-23,2.9852
2020-09-24,2.9429
2020-09-25,2.957
2020-09-28,2.9173
2020-09-29,2.9513
2020-09-30,3.003
2020-10-09,3.0766
2020-10-12,3.1743
2020-10-13,3.2257
2020-10-14,3.2289
2020-10-15,3.1996
2020-10-16,3.2007
2020-10-19,3.119
2020-10-20,3.1496
2020-10-21,3.1421
2020-10-22,3.1
2020-10-23,2.9865
2020-10-26,3.0163
2020-10-27,3.1174
2020-10-28,3.1394
2020-10-29,3.2043
2020-10-30,3.1506
2020-11-02,3.1493
2020-11-03,3.1779
2020-11-04,3.1926
2020-11-05,3.1877
2020-11-06,3.0933
2020-11-09,3.1695
2020-11-10,3.1068
2020-11-11,3.0119
2020-11-12,3.045
2020-11-13,3.0434
2020-11-16,3.0594
2020-11-17,2.9747
2020-11-18,2.8997
2020-11-19,2.9315
2020-11-20,2.955
2020-11-23,2.938
2020-11-24,2.9193
2020-11-25,2.8413
2020-11-26,2.8389
2020-11-27,2.8563
2020-11-30,2.8603
2020-12-01,2.9536
2020-12-02,2.9558
2020-12-03,3.0262
2020-12-04,3.0769
2020-12-07,3.0931
2020-12-08,3.1004
2020-12-09,3.0566
2020-12-10,3.1097
2020-12-11,3.0863
2020-12-14,3.1469
2020-12-15,3.193
2020-12-16,3.2226
2020-12-17,3.2807
2020-12-18,3.2526
2020-12-21,3.3082
2020-12-22,3.2824
2020-12-23,3.2794
2020-12-24,3.2961
2020-12-25,3.359
2020-12-28,3.3444
2020-12-29,3.3156
2020-12-30,3.3605
2020-12-31,3.3946
2021-01-04,3.3793
2021-01-05,3.4417
2021-01-06,3.4934
2021-01-07,3.5401
2021-01-08,3.5184
2021-01-11,3.5211
2021-01-12,3.5756
2021-01-13,3.5406
2021-01-14,3.4988
2021-01-15,3.4998
2021-01-18,3.5333
2021-01-19,3.4652
2021-01-20,3.6483
2021-01-21,3.7218
2021-01-22,3.9007
2021-01-25,3.9712
2021-01-26,3.827
2021-01-27,3.8016
2021-01-28,3.6833
2021-01-29,3.6733
2021-02-01,3.7377
2021-02-02,3.778
2021-02-03,3.8226
2021-02-04,3.7685
2021-02-05,3.8502
2021-02-08,3.9351
2021-02-09,3.9998
2021-02-10,4.0965
2021-02-18,3.8752
2021-02-19,3.8963
2021-02-22,3.6804
2021-02-23,3.6539
2021-02-24,3.5079
2021-02-25,3.5148
2021-02-26,3.406
2021-03-01,3.4443
2021-03-02,3.3823
2021-03-03,3.4395
2021-03-04,3.275
2021-03-05,3.2646
2021-03-08,3.0476
2021-03-09,2.9607
2021-03-10,3.0793
2021-03-11,3.1747
2021-03-12,3.1772
2021-03-15,3.0149
2021-03-16,3.0571
2021-03-17,3.109
2021-03-18,3.1768
2021-03-19,3.0964
2021-03-22,3.0993
2021-03-23,3.088
2021-03-24,3.0887
2021-03-25,3.1465
2021-03-26,3.261
2021-03-29,3.2599
2021-03-30,3.3464
2021-03-31,3.3112
2021-04-01,3.4149
2021-04-02,3.4458
2021-04-06,3.4014
2021-04-07,3.3745
2021-04-08,3.4531
2021-04-09,3.4091
2021-04-12,3.2992
2021-04-13,3.3462
2021-04-14,3.3651
2021-04-15,3.354
2021-04-16,3.3291
2021-04-19,3.4248
2021-04-20,3.4641
2021-04-21,3.5295
2021-04-22,3.5251
2021-04-23,3.6276
2021-04-26,3.5599
2021-04-27,3.6575
2021-04-28,3.7378
2021-04-29,3.7405
2021-04-30,3.7582
2021-05-06,3.6483
2021-05-07,3.5169
2021-05-10,3.5652
2021-05-11,3.6502
2021-05-12,3.7272
2021-05-13,3.7518
2021-05-14,3.7958
2021-05-17,3.908
2021-05-18,3.8726
2021-05-19,3.8354
2021-05-20,3.8969
2021-05-21,3.8928
2021-05-24,3.8865
2021-05-25,3.9867
2021-05-26,3.9459
2021-05-27,3.9814
2021-05-28,3.8922
2021-05-31,3.9525
2021-06-01,4.0644
2021-06-02,3.9809
2021-06-03,3.9678
2021-06-04,4.0161
2021-06-07,4.0279
2021-06-08,3.9755
2021-06-09,4.015
2021-06-10,4.0721
2021-06-11,4.0388
2021-06-15,4.0166
2021-06-16,3.8629
2021-06-17,3.9174
2021-06-18,3.9847
2021-06-21,4.0452
2021-06-22,4.1466
2021-06-23,4.1203
2021-06-24,4.0221
2021-06-25,4.1574
2021-06-28,4.1924
2021-06-29,4.1626
2021-06-30,4.1701
2021-07-01,4.2749
2021-07-02,4.0247
2021-07-05,4.0195
2021-07-06,3.8036
2021-07-07,3.9622
2021-07-08,3.8301
2021-07-09,3.8247
2021-07-12,3.9742
2021-07-13,3.9978
2021-07-14,4.0493
2021-07-15,4.0744
2021-07-16,3.9414
2021-07-19,4.0216
2021-07-20,4.0314
2021-07-21,4.1009
2021-07-22,3.9875
2021-07-23,3.8403
2021-07-26,3.6268
2021-07-27,3.5498
2021-07-28,3.7137
2021-07-29,3.8382
2021-07-30,3.702
2021-08-02,3.7609
2021-08-03,3.8843
2021-08-04,3.8887
2021-08-05,3.8936
2021-08-06,3.7863
2021-08-09,3.8119
2021-08-10,3.814
2021-08-11,3.7486
2021-08-12,3.6841
2021-08-13,3.6807
2021-08-16,3.6371
2021-08-17,3.4481
2021-08-18,3.482
2021-08-19,3.5158
2021-08-20,3.3043
2021-08-23,3.3277
2021-08-24,3.4611
2021-08-25,3.4996
2021-08-26,3.3364
2021-08-27,3.3244
2021-08-30,3.2942
2021-08-31,3.248
2021-09-01,3.2711
2021-09-02,3.1197
2021-09-03,3.1133
2021-09-06,3.3194
2021-09-07,3.3198
2021-09-08,3.2757
2021-09-09,3.3077
2021-09-10,3.3093
2021-09-13,3.2849
2021-09-14,3.3782
2021-09-15,3.3821
2021-09-16,3.4109
2021-09-17,3.5835
2021-09-22,3.6093
2021-09-23,3.5745
2021-09-24,3.6069
2021-09-27,3.6458
2021-09-28,3.6317
2021-09-29,3.5931
2021-09-30,3.6684
2021-10-08,3.6168
2021-10-11,3.5175
2021-10-12,3.5204
2021-10-13,3.6233
2021-10-14,3.5226
2021-10-15,3.5045
2021-10-18,3.4523
2021-10-19,3.5243
2021-10-20,3.4567
2021-10-21,3.4628
2021-10-22,3.4348
2021-10-25,3.4869
2021-10-26,3.4415
2021-10-27,3.3829
2021-10-28,3.368
2021-10-29,3.4465
2021-11-01,3.319
2021-11-02,3.2914
2021-11-03,3.2781
2021-11-04,3.2362
2021-11-05,3.2221
2021-11-08,3.1589
2021-11-09,3.2449
2021-11-10,3.2709
2021-11-11,3.2947
2021-11-12,3.2905
2021-11-15,3.32
2021-11-16,3.4333
2021-11-17,3.4421
2021-11-18,3.3564
2021-11-19,3.3297
2021-11-22,3.3156
2021-11-23,3.3215
2021-11-24,3.3631
2021-11-25,3.3809
2021-11-26,3.4111
2021-11-29,3.4008
2021-11-30,3.3852
2021-12-01,3.3264
2021-12-02,3.2733
2021-12-03,3.2859
2021-12-06,3.2282
2021-12-07,3.2427
2021-12-08,3.3138
2021-12-09,3.406
2021-12-10,3.3669
2021-12-13,3.3416
2021-12-14,3.3569
2021-12-15,3.2192
2021-12-16,3.2509
2021-12-17,3.208
2021-12-20,3.0965
2021-12-21,3.1395
2021-12-22,3.1319
2021-12-23,3.1092
2021-12-24,3.0851
2021-12-27,3.1234
2021-12-28,3.1597
2021-12-29,3.1316
2021-12-30,3.1613
2021-12-31,3.1278
2022-01-04,2.9886
2022-01-05,2.9212
2022-01-06,2.8712
2022-01-07,2.8245
2022-01-10,2.842
2022-01-11,2.8374
2022-01-12,2.8825
2022-01-13,2.8407
2022-01-14,2.8181
2022-01-17,2.8531
2022-01-18,2.8659
2022-01-19,2.7814
2022-01-20,2.7338
2022-01-21,2.6884
2022-01-24,2.7095
2022-01-25,2.664
2022-01-26,2.6006
2022-01-27,2.5611
2022-01-28,2.5558
2022-02-07,2.5716
2022-02-08,2.5044
2022-02-09,2.5326
2022-02-10,2.4629
2022-02-11,2.3747
2022-02-14,2.4353
2022-02-15,2.5947
2022-02-16,2.6101
2022-02-17,2.6047
2022-02-18,2.6107
2022-02-21,2.6068
2022-02-22,2.5452
2022-02-23,2.6011
2022-02-24,2.5678
2022-02-25,2.6912
2022-02-28,2.694
2022-03-01,2.7165
2022-03-02,2.6747
2022-03-03,2.6518
2022-03-04,2.6527
2022-03-07,2.5729
2022-03-08,2.5186
2022-03-09,2.4522
2022-03-10,2.5696
2022-03-11,2.598
2022-03-14,2.5404
2022-03-15,2.4455
2022-03-16,2.5101
2022-03-17,2.5724
2022-03-18,2.557
2022-03-21,2.5818
2022-03-22,2.509
2022-03-23,2.6126
2022-03-24,2.6971
2022-03-25,2.6171
2022-03-28,2.626
2022-03-29,2.6292
2022-03-30,2.6817
2022-03-31,2.6721
2022-04-01,2.6352
2022-04-06,2.6105
2022-04-07,2.5566
2022-04-08,2.5234
2022-04-11,2.4827
2022-04-12,2.5479
2022-04-13,2.4568
2022-04-14,2.4784
2022-04-15,2.5128
2022-04-18,2.4869
2022-04-19,2.4265
2022-04-20,2.3933
2022-04-21,2.3288
2022-04-22,2.3521
2022-04-25,2.2283
2022-04-26,2.2733
2022-04-27,2.3081
2022-04-28,2.2636
2022-04-29,2.3285
2022-05-05,2.3027
2022-05-06,2.2631
2022-05-09,2.2394
2022-05-10,2.2784
2022-05-11,2.355
2022-05-12,2.377
2022-05-13,2.3693
2022-05-16,2.3076
2022-05-17,2.3157
2022-05-18,2.2766
2022-05-19,2.2767
2022-05-20,2.3316
2022-05-23,2.3206
2022-05-24,2.2247
2022-05-25,2.2275
2022-05-26,2.1987
2022-05-27,2.2266
2022-05-30,2.2522
2022-05-31,2.3342
2022-06-01,2.3143
2022-06-02,2.2706
2022-06-06,2.3605
2022-06-07,2.3981
2022-06-08,2.469
2022-06-09,2.4216
2022-06-10,2.4361
2022-06-13,2.3852
2022-06-14,2.3874
2022-06-15,2.397
2022-06-16,2.4287
2022-06-17,2.4964
2022-06-20,2.533
2022-06-21,2.5129
2022-06-22,2.4675
2022-06-23,2.4597
2022-06-24,2.5604
2022-06-27,2.6057
2022-06-28,2.5909
2022-06-29,2.5774
2022-06-30,2.6565
2022-07-01,2.6345
